ExperimentID,SiteID,StrainID,Date,AirTemp(C),RH(%),GlobalLightEnergy(W.m2),WindSpeed(km.hr),WDir(deg),Precip.tot(cm)
DEC162014,CP,KA32,1/16/2015,16.12,42.79,150,7.26,181.75,0
DEC162014,CP,KA32,1/17/2015,17.67,49.88,147,8.03,138.29,0
DEC162014,CP,KA32,1/18/2015,16.39,65.5,136.54,5.55,155.21,0
DEC162014,CP,KA32,1/19/2015,18.86,54.96,150.12,9.78,163.42,0
DEC162014,CP,KA32,1/20/2015,14.7,60.38,123.42,11.01,116.25,0
DEC162014,CP,KA32,1/21/2015,13.55,59.12,156.83,11.37,79.75,0
DEC162014,CP,KA32,1/22/2015,11.89,67.92,133.58,2.56,159.62,0
DEC162014,CP,KA32,1/23/2015,14.32,44,158.58,8.14,94.25,0
DEC162014,CP,KA32,1/24/2015,18.18,32.88,164.08,11.67,53.58,0
DEC162014,CP,KA32,1/25/2015,19.07,28.38,163.96,9.73,74.83,0
DEC162014,CP,KA32,1/26/2015,13.53,50.62,52.69,2.69,147.15,0.03
DEC162014,CP,KA32,12/19/2014,13.04,85.09,69.65,3.26,158.91,0
DEC162014,CP,KA32,12/20/2014,14.63,86.83,75.46,3.7,208.12,0
DEC162014,CP,KA32,12/21/2014,16.59,72.96,110.62,7.72,193.21,0
DEC162014,CP,KA32,12/22/2014,17.91,68.25,148,6.92,269.04,0
DEC162014,CP,KA32,12/23/2014,18.12,60.42,130.92,10.21,142,0
DEC162014,CP,KA32,12/24/2014,13.71,77.5,78.67,4.68,177.54,0
DEC162014,CP,KA32,12/25/2014,11.38,50.21,135.58,9.73,106.88,0
DEC162014,CP,KA32,12/26/2014,9.83,47.42,135.92,7.21,87.46,0
DEC162014,CP,KA32,12/27/2014,9,65.83,133.21,4.29,139.21,0
DEC162014,CP,KA32,12/28/2014,11,56.92,130.29,6.34,122.25,0
DEC162014,CP,KA32,12/29/2014,11.8,55.38,138.79,6.9,111.83,0
DEC162014,CP,KA32,12/30/2014,9.07,62.54,124.25,9.39,92.83,0
DEC162014,CP,KA32,12/31/2014,6.66,38.17,139.67,8.82,90.54,0
DEC162014,FA,KA32,1/1/2015,21.87,96.22,80.48,1.36,51.85,0.97
DEC162014,FA,KA32,1/2/2015,21.99,96.48,82.75,0.64,23.44,0.15
DEC162014,FA,KA32,1/3/2015,24.02,90,113.73,3.35,102.19,0.05
DEC162014,FA,KA32,1/4/2015,25.03,81.76,132.86,2.59,170.36,0.15
DEC162014,FA,KA32,1/5/2015,20.28,90.15,60.65,1.07,127.5,0
DEC162014,FA,KA32,1/6/2015,20.8,86.75,119.42,0.17,83.91,0
DEC162014,FA,KA32,1/7/2015,17.32,65.26,166.13,1.51,273.35,0
DEC162014,FA,KA32,1/8/2015,14.41,69.15,89.83,3.08,148.4,0
DEC162014,FA,KA32,1/9/2015,17.13,82.48,102.93,0.87,193.21,0
DEC162014,FA,KA32,1/10/2015,15.97,81.78,123.78,1.94,133.16,0
DEC162014,FA,KA32,1/11/2015,21.11,88.42,133.75,2.48,65.62,0.08
DEC162014,FA,KA32,1/12/2015,22.43,91.08,61.5,4.19,97.97,0.71
DEC162014,FA,KA32,1/13/2015,20.97,92.67,139.1,0.8,161.72,0.15
DEC162014,FA,KA32,1/14/2015,18.99,90.9,80.81,1.84,232.5,0
DEC162014,FA,KA32,1/15/2015,17.26,86.88,110.71,1.88,196.41,0
DEC162014,FA,KA32,1/16/2015,14.81,87.17,139.27,1.34,166.88,0.23
DEC162014,FA,KA32,1/17/2015,16.41,79.55,177.65,0.95,198.83,0
DEC162014,FA,KA32,1/18/2015,16.85,79.52,150.17,1.68,219.84,0
DEC162014,FA,KA32,1/19/2015,14.99,79.15,181.69,0.13,187.03,0
DEC162014,FA,KA32,1/20/2015,16.19,86.78,65.52,0.16,73.35,0
DEC162014,FA,KA32,1/21/2015,18.17,84.47,167.35,0.59,93.21,0
DEC162014,FA,KA32,1/22/2015,19.8,83.85,149.21,0.46,43.98,0
DEC162014,FA,KA32,1/23/2015,22.49,77.66,98.75,4.49,120.66,0
DEC162014,FA,KA32,1/24/2015,18.7,82.62,112.82,6.03,238.16,0.15
DEC162014,FA,KA32,1/25/2015,11.77,73.54,155.42,0.57,274.22,0
DEC162014,FA,KA32,1/26/2015,15.03,76.24,187.27,5.08,253,0.28
DEC162014,FA,KA32,1/27/2015,12.86,72,168.24,2.55,281.25,0
DEC162014,FA,KA32,1/28/2015,12.59,69.83,222.53,0.86,240.8,0
DEC162014,FA,KA32,1/29/2015,14.49,78.31,151.32,0.73,151.88,0
DEC162014,FA,KA32,12/18/2014,15.17,78.19,161.23,0.8,185.16,0
DEC162014,FA,KA32,12/19/2014,15.52,84.19,154.19,0.6,34.69,0
DEC162014,FA,KA32,12/20/2014,18.61,83.96,138.54,0.5,71.72,0
DEC162014,FA,KA32,12/21/2014,20.75,84.33,128.83,1.64,121.88,0
DEC162014,FA,KA32,12/22/2014,22.7,83.02,139.4,1.71,189.1,0
DEC162014,FA,KA32,12/23/2014,23.21,87.53,131.76,3.12,155.2,0
DEC162014,FA,KA32,12/24/2014,25.27,83.25,110.69,5.9,169.22,0.03
DEC162014,FA,KA32,12/25/2014,18.1,81.75,89.54,1.44,167.81,1.47
DEC162014,FA,KA32,12/26/2014,18.43,89.1,58.54,0.34,127.97,0.05
DEC162014,FA,KA32,12/27/2014,21.89,92.3,114.81,0.17,52.66,0
DEC162014,FA,KA32,12/28/2014,22.86,87.23,145.64,0.92,102.93,0
DEC162014,FA,KA32,12/29/2014,23.35,85.8,133.83,1.4,162.39,0
DEC162014,FA,KA32,12/30/2014,22.19,85.98,138.89,1.22,146.25,0
DEC162014,FA,KA32,12/31/2014,21.39,95.15,48.57,1.68,56.01,0.99
DEC162014,GT,KA32,1/1/2015,5.53,56.16,107.79,6.55,209.41,0.18
DEC162014,GT,KA32,1/2/2015,5.49,90.22,17.71,6.54,99.4,2.41
DEC162014,GT,KA32,1/3/2015,8.53,96.59,21.64,13.59,110.61,0.41
DEC162014,GT,KA32,1/4/2015,12.15,83.03,56.64,13.53,231.88,4.17
DEC162014,GT,KA32,1/5/2015,3.89,55.24,138.88,17.17,295.12,0
DEC162014,GT,KA32,1/6/2015,4.36,52.79,137.33,12.08,295.07,0
DEC162014,GT,KA32,1/7/2015,-1.27,52.63,95.06,22.47,333.94,0
DEC162014,GT,KA32,12/19/2014,6.3,66.08,97.38,8.79,318.18,0.03
DEC162014,GT,KA32,12/20/2014,6.58,88.53,40.4,6.31,100.57,0.51
DEC162014,GT,KA32,12/21/2014,7.25,88.36,31.13,10.55,76.54,0
DEC162014,GT,KA32,12/22/2014,5.42,96.26,16.43,14.34,87.84,1.12
DEC162014,GT,KA32,12/23/2014,5.23,97.84,15.59,14.48,95.15,3.12
DEC162014,GT,KA32,12/24/2014,9.14,92.65,29.41,13.02,176.9,2.39
DEC162014,GT,KA32,12/25/2014,5.81,69.52,132.14,11.96,289.51,0
DEC162014,GT,KA32,12/26/2014,7.48,63.15,128.77,4.78,128.79,0
DEC162014,GT,KA32,12/27/2014,9.84,68.11,77.73,7.74,136.04,0.05
DEC162014,GT,KA32,12/28/2014,11.83,95.2,30.48,6.86,191.18,5.11
DEC162014,GT,KA32,12/29/2014,11.6,87.84,80.14,7.25,260.92,0.36
DEC162014,GT,KA32,12/30/2014,6.28,81.72,119.12,13.3,296.57,0
DEC162014,GT,KA32,12/31/2014,4.43,75.57,103.79,7.59,198.81,0
JAN292015,ASU,LRB-AZ-1201,1/28/2015,15.72,74.59,155.77,1.8,184.57,0
JAN292015,ASU,LRB-AZ-1201,1/29/2015,15.49,80.75,65.38,1.7,170.3,0
JAN292015,ASU,LRB-AZ-1201,1/30/2015,13.36,98.82,23.8,2.24,133.98,5.44
JAN292015,ASU,LRB-AZ-1201,1/31/2015,12.35,96.8,47.82,0,107.75,0.61
JAN292015,ASU,LRB-AZ-1201,2/1/2015,12.23,89.07,149.26,0.89,199.04,0
JAN292015,ASU,LRB-AZ-1201,2/2/2015,14.18,70.75,183.75,0.95,195.02,0
JAN292015,ASU,LRB-AZ-1201,2/3/2015,15.07,70.77,181.62,1.45,172.78,0
JAN292015,ASU,LRB-AZ-1201,2/4/2015,15.54,71.15,184,1.5,149.58,0
JAN292015,ASU,LRB-AZ-1201,2/5/2015,16.83,64.72,190.41,1.26,180.51,0
JAN292015,ASU,LRB-AZ-1201,2/6/2015,18.16,53.36,192.08,1.43,107.79,0
JAN292015,ASU,LRB-AZ-1201,2/7/2015,16.78,58.13,194.18,1.68,149.88,0
JAN292015,ASU,LRB-AZ-1201,2/8/2015,17.2,55.53,192.4,2.01,160.14,0
JAN292015,ASU,LRB-AZ-1201,2/9/2015,17.8,57.13,195.19,2.36,167.88,0
JAN292015,ASU,LRB-AZ-1201,2/10/2015,17.89,54.7,198.65,2.32,168.19,0
JAN292015,ASU,LRB-AZ-1201,2/11/2015,18.24,43.02,201.79,5.41,95.47,0
JAN292015,ASU,LRB-AZ-1201,2/12/2015,18.92,30.47,203.28,6.38,107.1,0
JAN292015,ASU,LRB-AZ-1201,2/13/2015,18.7,35.51,203.84,3.44,101.49,0
JAN292015,ASU,LRB-AZ-1201,2/14/2015,19.16,43.37,165.92,0.82,166.22,0
JAN292015,ASU,LRB-AZ-1201,2/15/2015,19.03,55.94,130.33,2.57,150.51,0
JAN292015,ASU,LRB-AZ-1201,2/16/2015,17.58,61.65,202.71,3.15,164.76,0
JAN292015,ASU,LRB-AZ-1201,2/17/2015,16.93,38.06,212.42,1.98,190.6,0
JAN292015,ASU,LRB-AZ-1201,2/18/2015,15.91,33.56,206.14,2.51,159.19,0
JAN292015,ASU,LRB-AZ-1201,2/19/2015,16.21,37.99,173.07,1.54,174.4,0
JAN292015,ASU,LRB-AZ-1201,2/20/2015,16.74,39.4,144.34,1.99,144.29,0
JAN292015,ASU,LRB-AZ-1201,2/21/2015,18.03,42.34,188.29,2.98,164.18,0
JAN292015,ASU,LRB-AZ-1201,2/22/2015,17.23,51.51,148.57,5.85,171.2,0
JAN292015,ASU,LRB-AZ-1201,2/23/2015,16.81,58.38,175,8.95,189.88,0.15
JAN292015,ASU,LRB-AZ-1201,2/24/2015,13.46,63.44,199.8,4.19,203.39,0.18
JAN292015,ASU,LRB-AZ-1201,2/25/2015,12.8,55.37,225.33,2.57,167.28,0
JAN292015,ASU,LRB-AZ-1201,2/26/2015,15.39,40.47,228.16,2.99,155.86,0
JAN292015,ASU,LRB-AZ-1201,2/27/2015,16.25,36.93,225.95,7.91,171.8,0
JAN292015,ASU,LRB-AZ-1201,2/28/2015,16.96,52.03,69.89,8.94,197.35,0
JAN292015,CELL,LRB-AZ-1201,2/17/2015,24.82,77.96,283.23,6.45,300.3,0
JAN292015,CELL,LRB-AZ-1201,2/18/2015,23.66,79.01,225.43,6.09,193.01,0
JAN292015,CELL,LRB-AZ-1201,2/19/2015,24.15,79.39,257.25,7.07,170.14,0
JAN292015,CELL,LRB-AZ-1201,2/20/2015,25.28,78.11,265.74,8.58,158.44,0
JAN292015,CELL,LRB-AZ-1201,2/21/2015,24.44,79.91,239.27,6.14,175.14,0
JAN292015,CELL,LRB-AZ-1201,2/22/2015,24.94,79.91,247.79,4.82,183.11,0
JAN292015,CELL,LRB-AZ-1201,2/23/2015,25.38,77.98,240,4.06,187.09,0
JAN292015,CELL,LRB-AZ-1201,2/24/2015,24.99,71.1,260.66,5.64,163.85,0
JAN292015,CELL,LRB-AZ-1201,2/25/2015,24.6,75.85,166.35,4.8,201.47,0
JAN292015,CELL,LRB-AZ-1201,2/26/2015,24.99,74.01,258.56,4.82,220.04,0
JAN292015,CELL,LRB-AZ-1201,2/27/2015,24.76,78.52,213.51,4.45,234.07,0
JAN292015,CELL,LRB-AZ-1201,2/28/2015,24.57,80.94,107.28,4.32,143.27,0
JAN292015,CELL,LRB-AZ-1201,3/1/2015,25.14,77.9,255.52,3.89,189.66,0
JAN292015,CELL,LRB-AZ-1201,3/2/2015,25.15,75.13,238.51,6.14,144.33,0
JAN292015,CELL,LRB-AZ-1201,3/3/2015,25.48,76.15,248.58,4.33,185.24,0
JAN292015,CELL,LRB-AZ-1201,3/4/2015,23.2,79.61,46.77,7.81,72.86,0.61
JAN292015,CELL,LRB-AZ-1201,3/5/2015,22.63,82.7,190.16,6.46,129.27,0.64
JAN292015,CELL,LRB-AZ-1201,3/6/2015,23.5,75.48,205.98,17.84,9.92,0
JAN292015,CELL,LRB-AZ-1201,3/7/2015,23.35,68.89,62.03,10.89,55.39,0.05
JAN292015,CELL,LRB-AZ-1201,3/8/2015,21.81,84.13,37.14,4.79,72.76,0.05
JAN292015,CELL,LRB-AZ-1201,3/9/2015,21.14,89.37,66.59,4.23,67.96,0.61
JAN292015,CELL,LRB-AZ-1201,3/10/2015,22.61,78.64,213.29,4.14,180.7,0
JAN292015,CELL,LRB-AZ-1201,3/11/2015,22.23,82.62,40.56,4.38,208.64,0.18
JAN292015,CELL,LRB-AZ-1201,3/12/2015,22.41,81.66,128.67,7.7,232.9,0.13
JAN292015,CELL,LRB-AZ-1201,3/13/2015,22.93,65.37,291.21,18.02,46.27,0
JAN292015,CELL,LRB-AZ-1201,3/14/2015,22.52,57.71,270.17,8.28,126.1,0
JAN292015,CELL,LRB-AZ-1201,3/15/2015,23.65,59.5,278.02,5.57,144.61,0
JAN292015,CELL,LRB-AZ-1201,3/16/2015,24.14,65.98,238.89,5.86,210.28,0
JAN292015,CELL,LRB-AZ-1201,3/17/2015,20.71,72.87,20.3,2.84,116.3,0
JAN292015,CP,LRB-AZ-1201,1/28/2015,15.87,68.04,84.65,10.55,65.87,0
JAN292015,CP,LRB-AZ-1201,1/29/2015,15.83,66.58,153.46,7.07,84.88,0
JAN292015,CP,LRB-AZ-1201,1/30/2015,14.11,74.08,162.71,5.61,224.33,0
JAN292015,CP,LRB-AZ-1201,1/31/2015,14.35,70.67,164.08,5.78,73.5,0
JAN292015,CP,LRB-AZ-1201,2/1/2015,12.79,68.96,166,3.46,176.5,0
JAN292015,CP,LRB-AZ-1201,2/2/2015,16.75,59.96,162.58,6.92,145.83,0
JAN292015,CP,LRB-AZ-1201,2/3/2015,18.36,50.29,151.54,6.7,113.62,0
JAN292015,CP,LRB-AZ-1201,2/4/2015,11.84,85.71,165.33,3.54,180.96,0
JAN292015,CP,LRB-AZ-1201,2/5/2015,13.27,85.46,140.5,3.92,167.04,0
JAN292015,CP,LRB-AZ-1201,2/6/2015,14.72,77.67,112.46,5.67,144.71,0.74
JAN292015,CP,LRB-AZ-1201,2/7/2015,15.65,96.33,24.96,3.78,171.92,2.06
JAN292015,CP,LRB-AZ-1201,2/8/2015,16.08,93.71,39.58,4.49,172.75,0.99
JAN292015,CP,LRB-AZ-1201,2/9/2015,14.83,86.29,170.5,4.65,152.96,0
JAN292015,CP,LRB-AZ-1201,2/10/2015,16.08,58.33,186.58,13.77,138.46,0
JAN292015,CP,LRB-AZ-1201,2/11/2015,18.56,45.96,188.46,11.76,62.33,0
JAN292015,CP,LRB-AZ-1201,2/12/2015,18.65,47.75,191.92,5.05,161.08,0
JAN292015,CP,LRB-AZ-1201,2/13/2015,19.47,46.88,195.25,4.71,157.21,0
JAN292015,CP,LRB-AZ-1201,2/14/2015,17.95,54.79,183.17,4.17,156.38,0
JAN292015,CP,LRB-AZ-1201,2/15/2015,14.4,80.58,196.38,3.31,191.21,0
JAN292015,CP,LRB-AZ-1201,2/16/2015,11.88,93.08,134.54,3.9,193.58,0
JAN292015,CP,LRB-AZ-1201,2/17/2015,12.33,88.58,41.17,3.4,257.33,0
JAN292015,CP,LRB-AZ-1201,2/18/2015,14.17,83.75,192.17,3.99,180,0
JAN292015,CP,LRB-AZ-1201,2/19/2015,13.65,87.58,163.46,4.12,249.04,0
JAN292015,CP,LRB-AZ-1201,2/20/2015,13.83,87.04,187.96,4.39,213.71,0
JAN292015,CP,LRB-AZ-1201,2/21/2015,13.2,84.42,87.96,4.02,192.58,0
JAN292015,CP,LRB-AZ-1201,2/22/2015,13.05,81.21,94.04,4.25,183.12,0.56
JAN292015,CP,LRB-AZ-1201,2/23/2015,10.77,71.83,205.12,4.16,155.79,0
JAN292015,CP,LRB-AZ-1201,2/24/2015,13.56,51.08,218.04,6.39,99.92,0
JAN292015,CP,LRB-AZ-1201,2/25/2015,13.99,54.29,219.79,7.08,160.25,0
JAN292015,CP,LRB-AZ-1201,2/26/2015,14.16,63.08,204,5.79,165.21,0
JAN292015,CP,LRB-AZ-1201,2/27/2015,12.64,80.84,256.74,5.42,164.16,0
JAN292015,FA,LRB-AZ-1201,2/2/2015,18.67,80.14,105.41,3.36,213.24,0
JAN292015,FA,LRB-AZ-1201,2/3/2015,14.37,77.4,192.29,1.57,141,0
JAN292015,FA,LRB-AZ-1201,2/4/2015,18.06,81.35,164.32,1.69,68.62,0
JAN292015,FA,LRB-AZ-1201,2/5/2015,17.26,92.18,30.87,1.86,197.76,2.29
JAN292015,FA,LRB-AZ-1201,2/6/2015,15.06,80.17,170.12,2.9,259.02,0
JAN292015,FA,LRB-AZ-1201,2/7/2015,15.22,77.08,138.92,0.62,160.96,0
JAN292015,FA,LRB-AZ-1201,2/8/2015,17.04,80.79,135.87,1.31,96.51,0
JAN292015,FA,LRB-AZ-1201,2/9/2015,17.87,90.48,82.34,0.44,157.5,2.18
JAN292015,FA,LRB-AZ-1201,2/10/2015,16.85,80.57,193.54,4.08,279.11,0
JAN292015,FA,LRB-AZ-1201,2/11/2015,14.46,77.48,221.46,1.78,226.59,0
JAN292015,FA,LRB-AZ-1201,2/12/2015,14.6,72.42,213.81,1.15,189.2,0
JAN292015,FA,LRB-AZ-1201,2/13/2015,13.31,75.94,196.45,0.91,311.03,0
JAN292015,FA,LRB-AZ-1201,2/14/2015,11.07,63.43,218.89,1.37,282.45,0
JAN292015,FA,LRB-AZ-1201,2/15/2015,14.53,76.53,203.87,1.34,310.21,0
JAN292015,FA,LRB-AZ-1201,2/16/2015,16.87,78.21,186.73,3.52,195.47,0
JAN292015,FA,LRB-AZ-1201,2/17/2015,20.8,77.08,163.52,3.75,202.97,0.38
JAN292015,FA,LRB-AZ-1201,2/18/2015,14.58,62.4,246.6,3.46,257.06,0.43
JAN292015,FA,LRB-AZ-1201,2/19/2015,7.68,53.11,240,3.13,264.67,0
JAN292015,FA,LRB-AZ-1201,2/20/2015,8.58,67.56,250.64,0.41,319.62,0
JAN292015,FA,LRB-AZ-1201,2/21/2015,16.9,74.66,151.91,2.74,131.17,0
JAN292015,FA,LRB-AZ-1201,2/22/2015,20.14,84.87,182.33,0.84,90,0
JAN292015,FA,LRB-AZ-1201,2/23/2015,22.35,81.63,164.61,0.52,194.67,0
JAN292015,FA,LRB-AZ-1201,2/24/2015,21.76,79.28,207.38,1.2,261.86,0
JAN292015,FA,LRB-AZ-1201,2/25/2015,21.7,86.31,93.88,1.91,191.25,0
JAN292015,FA,LRB-AZ-1201,2/26/2015,20.59,92.11,30.68,2.67,237.27,0.53
JAN292015,FA,LRB-AZ-1201,2/27/2015,15.76,94.52,23.72,0.58,324,0.28
JAN292015,FA,LRB-AZ-1201,2/28/2015,20.71,92.94,25.33,2.83,94.09,0.2
JAN292015,FA,LRB-AZ-1201,3/1/2015,23.06,86.51,165.22,1.93,71.5,0
JAN292015,FA,LRB-AZ-1201,3/2/2015,21.15,86.06,198.15,0.45,172.34,0
JAN292015,FA,LRB-AZ-1201,3/3/2015,21.71,82.14,202.7,2.05,193.3,0
JAN292015,FA,LRB-AZ-1201,3/4/2015,20.39,87.6,134,0.4,91.12,0
JUL252014,ASU,LRB-AZ-1201,7/24/2014,38.41,24.73,328.96,6.21,144.51,0
JUL252014,ASU,LRB-AZ-1201,7/25/2014,34.4,31.9,3,7,200,0.23
JUL252014,ASU,LRB-AZ-1201,7/26/2014,37.45,28.21,253.81,10.11,240.86,0.05
JUL252014,ASU,LRB-AZ-1201,7/27/2014,32.89,38.52,286.06,9.42,203.45,0.64
JUL252014,ASU,LRB-AZ-1201,7/28/2014,32.62,42.16,313.03,5.54,185.99,0.03
JUL252014,ASU,LRB-AZ-1201,7/29/2014,34.68,35.75,323.66,3.6,204.83,0
JUL252014,ASU,LRB-AZ-1201,7/30/2014,35.98,27.99,320.34,4.29,202.7,0
JUL252014,ASU,LRB-AZ-1201,7/31/2014,35.46,28.09,277.65,8.1,145.94,0.25
JUL252014,ASU,LRB-AZ-1201,8/1/2014,30.91,47.95,204.19,6.94,196.66,1.19
JUL252014,ASU,LRB-AZ-1201,8/2/2014,29.87,53.92,211.09,7.71,142.45,0.53
JUL252014,ASU,LRB-AZ-1201,8/3/2014,30.8,53.39,299.35,4.35,158.62,4.06
JUL252014,ASU,LRB-AZ-1201,8/4/2014,32.48,40.58,319.68,4.51,211.18,0
JUL252014,ASU,LRB-AZ-1201,8/5/2014,32.82,32.19,321.42,3.42,222.73,0
JUL252014,ASU,LRB-AZ-1201,8/6/2014,33.57,23.7,323.88,3.86,207.89,0
JUL252014,ASU,LRB-AZ-1201,8/7/2014,32.65,21.89,323.57,4.74,209.69,0
JUL252014,ASU,LRB-AZ-1201,8/8/2014,33.4,27.56,313.11,4.16,215.98,0
JUL252014,ASU,LRB-AZ-1201,8/9/2014,32.89,36.32,288.62,6.07,209.18,0
JUL252014,ASU,LRB-AZ-1201,8/10/2014,33.23,36.57,308.15,5.74,194.8,0.15
JUL252014,ASU,LRB-AZ-1201,8/11/2014,33.6,40.08,254.64,4.39,146.52,0.56
JUL252014,ASU,LRB-AZ-1201,8/12/2014,30.07,55.48,180.26,6.53,131.07,0.51
JUL252014,ASU,LRB-AZ-1201,8/13/2014,28.5,67.82,240.05,2.33,183.47,0.86
JUL252014,ASU,LRB-AZ-1201,8/14/2014,31.31,55.09,274.6,4.46,172.99,0.33
JUL252014,ASU,LRB-AZ-1201,8/15/2014,32.2,45.19,303.11,3.98,197.3,0
JUL252014,ASU,LRB-AZ-1201,8/16/2014,33.62,41.08,300.94,4.69,202.49,0
JUL252014,ASU,LRB-AZ-1201,8/17/2014,34.46,36.21,301.03,7.14,181.11,0.53
JUL252014,ASU,LRB-AZ-1201,8/18/2014,31.34,44.36,277.08,6.15,201.7,0.2
JUL252014,ASU,LRB-AZ-1201,8/19/2014,28.88,56.25,174.06,7.69,150.25,0.36
JUL252014,ASU,LRB-AZ-1201,8/20/2014,30.13,47.42,296.58,3.86,166.69,0.1
JUL252014,ASU,LRB-AZ-1201,8/21/2014,28.24,47.16,149.34,5.62,187.7,0
JUL252014,ASU,LRB-AZ-1201,8/22/2014,27.3,56.22,240.3,3.39,253.48,0
JUL252014,ASU,LRB-AZ-1201,8/23/2014,29.98,39.97,302.61,3.58,150.69,0
JUL252014,ASU,LRB-AZ-1201,8/24/2014,31.8,32.55,299.99,4.64,176.77,0
JUL252014,ASU,LRB-AZ-1201,8/25/2014,31.84,38.93,280.31,4.86,195.17,0
JUL252014,ASU,LRB-AZ-1201,8/26/2014,30.41,52.89,275.51,5.05,160.27,0
JUL252014,ASU,LRB-AZ-1201,8/27/2014,31.96,41.35,289.11,3.83,173.61,0
JUL252014,ASU,LRB-AZ-1201,8/28/2014,33.33,31.31,296.55,3.54,173.89,0
JUL252014,ASU,LRB-AZ-1201,8/29/2014,33.42,23.52,300.89,3.66,189.99,0
JUL252014,ASU,LRB-AZ-1201,8/30/2014,33.5,22.15,297.32,4.11,194.81,0
JUL252014,ASU,LRB-AZ-1201,8/31/2014,33.81,21.43,296.42,6.42,181.54,0
JUL252014,ASU,LRB-AZ-1201,9/1/2014,30.1,23.3,3,4,208,0
JUL252014,CELL,LRB-AZ-1201,7/29/2014,27.56,76.12,276.8,10.28,173.68,0
JUL252014,CELL,LRB-AZ-1201,7/30/2014,27.22,68.35,295.52,8.57,172.41,0
JUL252014,CELL,LRB-AZ-1201,7/31/2014,27.52,68.27,309.67,8.25,190.88,0
JUL252014,CELL,LRB-AZ-1201,8/1/2014,27.55,74.64,272.11,7.72,208.01,0.03
JUL252014,CELL,LRB-AZ-1201,8/2/2014,28.26,78.42,285.03,9.87,205.65,0
JUL252014,CELL,LRB-AZ-1201,8/3/2014,27.8,79.8,252.81,9.6,205.8,0
JUL252014,CELL,LRB-AZ-1201,8/4/2014,28,78.09,287.39,9.48,168.36,0
JUL252014,CELL,LRB-AZ-1201,8/5/2014,27.58,77.1,307.33,6.84,168.68,0
JUL252014,CELL,LRB-AZ-1201,8/6/2014,27.45,73.31,173.21,12.84,160.91,0
JUL252014,CELL,LRB-AZ-1201,8/7/2014,27.27,75.75,247.57,14.92,212.5,0
JUL252014,CELL,LRB-AZ-1201,8/8/2014,27.36,78.65,125.51,11.49,193.66,0.1
JUL252014,CELL,LRB-AZ-1201,8/9/2014,27.55,83.23,259.03,8.01,239.2,0
JUL252014,CELL,LRB-AZ-1201,8/10/2014,27.9,81.7,299.19,10.27,193.57,0
JUL252014,CELL,LRB-AZ-1201,8/11/2014,27.8,79.65,317.53,9.79,223.59,0
JUL252014,CELL,LRB-AZ-1201,8/12/2014,28.02,81.11,296.58,9.56,185.24,0
JUL252014,CELL,LRB-AZ-1201,8/13/2014,27.73,73.3,256.21,11.12,184.87,0
JUL252014,CELL,LRB-AZ-1201,8/14/2014,27.51,75.69,284.31,7.79,184.55,0
JUL252014,CELL,LRB-AZ-1201,8/15/2014,27.61,67.59,297.77,10.96,148.47,0
JUL252014,CELL,LRB-AZ-1201,8/16/2014,27.07,75.35,236.35,8.53,162.09,0
JUL252014,CELL,LRB-AZ-1201,8/17/2014,27.41,73.49,274.32,10.51,183.52,0
JUL252014,CELL,LRB-AZ-1201,8/18/2014,27.27,77.2,278.95,10.5,160.85,0.38
JUL252014,CELL,LRB-AZ-1201,8/19/2014,26.87,75.42,285.12,8.54,174.56,0
JUL252014,CELL,LRB-AZ-1201,8/20/2014,27.58,74.54,315.25,10.36,170.04,0
JUL252014,CELL,LRB-AZ-1201,8/21/2014,27.66,76.36,293.19,10.74,135.1,0
JUL252014,CELL,LRB-AZ-1201,8/22/2014,27.95,69.24,274.55,12.02,160.91,0
JUL252014,CELL,LRB-AZ-1201,8/23/2014,27.39,68.8,281.88,8.78,184.58,0
JUL252014,CELL,LRB-AZ-1201,8/24/2014,26.67,74.8,283.8,9.72,170.6,0.08
JUL252014,CELL,LRB-AZ-1201,8/25/2014,24.71,76.86,28.02,8.38,126.5,0
JUL252014,CP,LRB-AZ-1201,7/25/2014,19.05,69.43,324.57,3.77,206.78,0
JUL252014,CP,LRB-AZ-1201,7/26/2014,19.05,72.29,296.29,3.9,229.54,0
JUL252014,CP,LRB-AZ-1201,7/27/2014,19.6,71,311.04,3.93,249.12,0
JUL252014,CP,LRB-AZ-1201,7/28/2014,20.96,66.54,213.08,3.81,246.58,0
JUL252014,CP,LRB-AZ-1201,7/29/2014,19.82,71.38,292.92,4.11,257.38,0
JUL252014,CP,LRB-AZ-1201,7/30/2014,18.93,74.33,225.79,4.75,280.62,0
JUL252014,CP,LRB-AZ-1201,7/31/2014,18.43,76.33,297.62,5.13,292.42,0
JUL252014,CP,LRB-AZ-1201,8/1/2014,18.68,75.21,302.96,4.56,265.25,0
JUL252014,CP,LRB-AZ-1201,8/2/2014,18.59,74.96,295.17,4.51,248.58,0
JUL252014,CP,LRB-AZ-1201,8/3/2014,18.28,74.25,221.25,4.44,287.83,0
JUL252014,CP,LRB-AZ-1201,8/4/2014,17.88,72.12,289.71,4.88,290.54,0
JUL252014,CP,LRB-AZ-1201,8/5/2014,18.97,67.25,312.92,4.91,271.62,0
JUL252014,CP,LRB-AZ-1201,8/6/2014,17.98,76.33,237.46,4.83,217.29,0
JUL252014,CP,LRB-AZ-1201,8/7/2014,18.12,76.96,254.04,4.65,277.58,0
