"SiteID","ExperimentID","StrainID","SourceID","BatchID","Date","PondID","TreatmentID","Harvest#","time (d)","Harvest Vol (L)","AFDW (g/L)","AFDW (g)","crash"
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","06-27-2014 07:30","P3","3x, 0.3",3,15.8229166666642,717.5,0.184285714285714,132.225,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","06-30-2014 07:30","P3","3x, 0.3",4,18.8229166666642,717.5,0.192666666666667,138.238333333334,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","07-02-2014 07:44","P3","3x, 0.3",5,20.8333333333285,615,0.173666666666667,106.805,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","07-04-2014 07:30","P3","3x, 0.3",6,22.8229166666642,615,0.11375,69.95625,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","07-07-2014 07:30","P3","3x, 0.3",7,25.8229166666642,717.5,0.203888888888889,146.290277777778,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","07-09-2014 07:30","P3","3x, 0.3",8,27.8229166666642,615,0.145416666666667,89.43125,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","07-11-2014 07:44","P3","3x, 0.3",9,29.8333333333285,615,0.155,95.325,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","07-14-2014 07:44","P3","3x, 0.3",10,32.8333333333285,717.5,0.23,165.025,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","07-17-2014 08:00","P3","3x, 0.3",11,35.84375,1025,0.244444444444445,250.555555555556,"yes"
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","06-23-2014 07:30","P4","3x, 0.3",1,11.8229166666642,717.5,0.594999999999999,426.9125,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","06-25-2014 07:30","P4","3x, 0.3",2,13.8229166666642,717.5,0.268888888888889,192.927777777778,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","06-27-2014 07:30","P4","3x, 0.3",3,15.8229166666642,717.5,0.175238095238095,125.733333333333,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","06-30-2014 07:30","P4","3x, 0.3",4,18.8229166666642,717.5,0.198666666666667,142.543333333333,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","07-02-2014 07:44","P4","3x, 0.3",5,20.8333333333285,615,0.163,100.245,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","07-04-2014 07:30","P4","3x, 0.3",6,22.8229166666642,615,0.103888888888889,63.8916666666666,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","07-07-2014 07:30","P4","3x, 0.3",7,25.8229166666642,717.5,0.194444444444444,139.513888888889,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","07-09-2014 07:30","P4","3x, 0.3",8,27.8229166666642,615,0.13125,80.71875,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","07-11-2014 07:44","P4","3x, 0.3",9,29.8333333333285,615,0.149333333333333,91.84,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","07-14-2014 07:44","P4","3x, 0.3",10,32.8333333333285,717.5,0.235555555555556,169.011111111111,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","07-17-2014 08:00","P4","3x, 0.3",11,35.84375,1025,0.266666666666667,273.333333333333,"yes"
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","06-23-2014 07:30","P5","3x, 0.214",1,11.8229166666642,512.5,0.603333333333333,309.208333333333,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","06-25-2014 07:30","P5","3x, 0.214",2,13.8229166666642,512.5,0.385555555555555,197.597222222222,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","06-27-2014 07:30","P5","3x, 0.214",3,15.8229166666642,512.5,0.2925,149.90625,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","06-30-2014 07:30","P5","3x, 0.214",4,18.8229166666642,512.5,0.321666666666667,164.854166666667,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","07-02-2014 07:44","P5","3x, 0.214",5,20.8333333333285,512.5,0.237333333333333,121.633333333333,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","07-04-2014 07:30","P5","3x, 0.214",6,22.8229166666642,512.5,0.163333333333333,83.7083333333334,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","07-07-2014 07:30","P5","3x, 0.214",7,25.8229166666642,512.5,0.268,137.35,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","07-09-2014 07:30","P5","3x, 0.214",8,27.8229166666642,512.5,0.263333333333333,134.958333333333,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","07-11-2014 07:44","P5","3x, 0.214",9,29.8333333333285,512.5,0.256666666666667,131.541666666667,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","07-14-2014 07:44","P5","3x, 0.214",10,32.8333333333285,512.5,0.305555555555556,156.597222222222,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","07-18-2014 07:30","P5","3x, 0.214",11,36.8229166666642,512.5,0.322666666666667,165.366666666667,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","07-21-2014 07:30","P5","3x, 0.214",12,39.8229166666642,1025,0.297333333333333,304.766666666667,"yes"
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","06-23-2014 07:30","P6","3x, 0.214",1,11.8229166666642,512.5,0.578333333333333,296.395833333333,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","06-25-2014 07:30","P6","3x, 0.214",2,13.8229166666642,512.5,0.376666666666667,193.041666666667,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","06-27-2014 07:30","P6","3x, 0.214",3,15.8229166666642,512.5,0.281666666666667,144.354166666667,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","06-30-2014 07:30","P6","3x, 0.214",4,18.8229166666642,512.5,0.275833333333333,141.364583333333,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","07-02-2014 07:44","P6","3x, 0.214",5,20.8333333333285,512.5,0.257333333333333,131.883333333333,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","07-04-2014 07:30","P6","3x, 0.214",6,22.8229166666642,512.5,0.208666666666667,106.941666666667,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","07-07-2014 07:30","P6","3x, 0.214",7,25.8229166666642,512.5,0.294666666666667,151.016666666667,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","07-09-2014 07:30","P6","3x, 0.214",8,27.8229166666642,512.5,0.3,153.75,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","07-11-2014 07:44","P6","3x, 0.214",9,29.8333333333285,512.5,0.261666666666667,134.104166666667,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","07-14-2014 07:44","P6","3x, 0.214",10,32.8333333333285,512.5,0.314444444444444,161.152777777778,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","07-18-2014 07:30","P6","3x, 0.214",11,36.8229166666642,512.5,0.319333333333333,163.658333333333,""
"ASU","JUN112014","KA32","KA32_06112014_CRW","KA32_06112014_SPW","07-21-2014 07:30","P6","3x, 0.214",12,39.8229166666642,1025,0.295333333333333,302.716666666667,"yes"
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","06-24-2015 08:00","P1","3x, 0.11",1,6.89583333333576,282.9,0.409333333333333,115.8004,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","06-26-2015 07:44","P1","3x, 0.11",2,8.88541666666424,256.25,0.358666666666667,91.9083333333333,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","06-29-2015 07:30","P1","3x, 0.11",3,11.875,256.25,0.43,110.1875,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-02-2015 07:30","P1","3x, 0.11",4,14.875,256.25,0.505555555555555,129.548611111111,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-06-2015 07:30","P1","3x, 0.11",5,18.875,256.25,0.55,140.9375,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-08-2015 07:30","P1","3x, 0.11",6,20.875,256.25,0.484444444444444,124.138888888889,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-10-2015 07:30","P1","3x, 0.11",7,22.875,717.5,0.408333333333333,292.979166666667,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-13-2015 07:30","P1","3x, 0.11",8,25.875,717.5,0.275555555555556,197.711111111111,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-15-2015 07:44","P1","3x, 0.11",9,27.8854166666642,717.5,0.177333333333333,127.236666666667,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-20-2015 07:30","P1","3x, 0.11",10,32.875,1025,0.366666666666667,375.833333333334,"yes"
"ASU","JUN172015","C046","C046_06172015_SPW3","C046_07202015_SPW","07-27-2015 07:30","P1","3x, 0.11",11,39.875,1025,0.294074074074074,301.425925925926,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","06-24-2015 08:00","P2","3x, 0.11",1,6.89583333333576,256.25,0.402666666666667,103.183333333333,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","06-26-2015 07:44","P2","3x, 0.11",2,8.88541666666424,256.25,0.364666666666667,93.4458333333333,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","06-29-2015 07:30","P2","3x, 0.11",3,11.875,256.25,0.42,107.625,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-02-2015 07:30","P2","3x, 0.11",4,14.875,256.25,0.298888888888889,76.5902777777778,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-06-2015 07:30","P2","3x, 0.11",5,18.875,287,0.347333333333333,99.6846666666667,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-08-2015 07:30","P2","3x, 0.11",6,20.875,256.25,0.403333333333333,103.354166666667,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-10-2015 07:30","P2","3x, 0.11",7,22.875,717.5,0.503333333333334,361.141666666667,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-13-2015 07:30","P2","3x, 0.11",8,25.875,717.5,0.372222222222222,267.069444444444,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-15-2015 07:44","P2","3x, 0.11",9,27.8854166666642,717.5,0.194444444444444,139.513888888889,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-20-2015 07:30","P2","3x, 0.11",10,32.875,1025,0.397777777777778,407.722222222222,"yes"
"ASU","JUN172015","C046","C046_06172015_SPW3","C046_07202015_SPW","07-27-2015 07:30","P2","3x, 0.11",11,39.875,1025,0.300952380952381,308.47619047619,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","06-24-2015 08:00","P3","3x, 0.11",1,6.89583333333576,296.02,0.475333333333333,140.708173333333,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","06-26-2015 07:44","P3","3x, 0.11",2,8.88541666666424,256.25,0.396,101.475,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","06-29-2015 07:30","P3","3x, 0.11",3,11.875,256.25,0.437777777777778,112.180555555556,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-02-2015 07:30","P3","3x, 0.11",4,14.875,256.25,0.5,128.125,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-06-2015 07:30","P3","3x, 0.11",5,18.875,256.25,0.536666666666667,137.520833333333,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-08-2015 07:30","P3","3x, 0.11",6,20.875,256.25,0.512222222222222,131.256944444444,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-10-2015 07:30","P3","3x, 0.11",7,22.875,717.5,0.425,304.9375,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-13-2015 07:30","P3","3x, 0.11",8,25.875,717.5,0.3,215.25,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-15-2015 07:44","P3","3x, 0.11",9,27.8854166666642,717.5,0.159333333333333,114.321666666667,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-20-2015 07:30","P3","3x, 0.11",10,32.875,717.5,0.282222222222222,202.494444444444,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-27-2015 07:30","P3","3x, 0.11",11,39.875,1025,0.210833333333333,216.104166666667,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","06-24-2015 08:00","P4","3x, 0.214",1,6.89583333333576,533.82,0.510666666666666,272.60408,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","06-26-2015 07:44","P4","3x, 0.214",2,8.88541666666424,512.5,0.313333333333334,160.583333333333,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","06-29-2015 07:30","P4","3x, 0.214",3,11.875,512.5,0.358888888888889,183.930555555556,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-02-2015 07:30","P4","3x, 0.214",4,14.875,512.5,0.398888888888889,204.430555555556,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-06-2015 07:30","P4","3x, 0.214",5,18.875,512.5,0.407777777777778,208.986111111111,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-08-2015 07:30","P4","3x, 0.214",6,20.875,512.5,0.315555555555556,161.722222222222,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-10-2015 07:30","P4","3x, 0.214",7,22.875,512.5,0.241111111111111,123.569444444444,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-13-2015 07:30","P4","3x, 0.214",8,25.875,512.5,0.269166666666667,137.947916666667,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-15-2015 07:44","P4","3x, 0.214",9,27.8854166666642,512.5,0.222666666666667,114.116666666667,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-20-2015 07:30","P4","3x, 0.214",10,32.875,512.5,0.306666666666667,157.166666666667,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-27-2015 07:30","P4","3x, 0.214",11,39.875,1025,0.220740740740741,226.259259259259,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","06-24-2015 08:00","P5","3x, 0.214",1,6.89583333333576,512.5,0.5,256.25,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","06-26-2015 07:44","P5","3x, 0.214",2,8.88541666666424,512.5,0.313333333333333,160.583333333333,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","06-29-2015 07:30","P5","3x, 0.214",3,11.875,512.5,0.355555555555556,182.222222222222,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-02-2015 07:30","P5","3x, 0.214",4,14.875,512.5,0.37,189.625,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-06-2015 07:30","P5","3x, 0.214",5,18.875,512.5,0.402222222222222,206.138888888889,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-08-2015 07:30","P5","3x, 0.214",6,20.875,512.5,0.278888888888889,142.930555555556,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-10-2015 07:30","P5","3x, 0.214",7,22.875,512.5,0.227222222222222,116.451388888889,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-13-2015 07:30","P5","3x, 0.214",8,25.875,512.5,0.31,158.875,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-20-2015 07:30","P5","3x, 0.214",10,32.875,512.5,0.428333333333333,219.520833333333,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-27-2015 07:30","P5","3x, 0.214",11,39.875,1025,0.258888888888889,265.361111111111,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","06-24-2015 08:00","P6","3x, 0.214",1,6.89583333333576,512.5,0.418666666666667,214.566666666667,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","06-26-2015 07:44","P6","3x, 0.214",2,8.88541666666424,512.5,0.297333333333333,152.383333333333,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","06-29-2015 07:30","P6","3x, 0.214",3,11.875,512.5,0.357777777777778,183.361111111111,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-02-2015 07:30","P6","3x, 0.214",4,14.875,512.5,0.376666666666667,193.041666666667,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-06-2015 07:30","P6","3x, 0.214",5,18.875,522.75,0.384444444444445,200.968333333333,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-08-2015 07:30","P6","3x, 0.214",6,20.875,512.5,0.307777777777778,157.736111111111,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-10-2015 07:30","P6","3x, 0.214",7,22.875,512.5,0.237222222222222,121.576388888889,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-13-2015 07:30","P6","3x, 0.214",8,25.875,512.5,0.2725,139.65625,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-15-2015 07:44","P6","3x, 0.214",9,27.8854166666642,512.5,0.230666666666667,118.216666666667,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-20-2015 07:30","P6","3x, 0.214",10,32.875,512.5,0.4,205,""
"ASU","JUN172015","C046","C046_06172015_CRW","C046_06172015_SPW","07-27-2015 07:30","P6","3x, 0.214",11,39.875,1025,0.362222222222222,371.277777777778,""
"ASU","MAR122015","LRB-AZ-1201","1201_03122015_CRW","1201_03122015_SPW","03-23-2015 07:44","P1","3x, 0.214",1,10.7395833333285,512.5,0.421666666666667,216.104166666667,""
"ASU","MAR122015","LRB-AZ-1201","1201_03122015_CRW","1201_03122015_SPW","04-13-2015 07:44","P1","3x, 0.214",2,31.7395833333285,1025,0.224666666666667,230.283333333333,"yes"
"ASU","MAR122015","LRB-AZ-1201","1201_03122015_CRW","1201_03122015_SPW","03-23-2015 07:44","P2","3x, 0.11",1,10.7395833333285,256.25,0.295,75.59375,""
"ASU","MAR122015","LRB-AZ-1201","1201_03122015_CRW","1201_03122015_SPW","04-13-2015 07:44","P2","3x, 0.11",2,31.7395833333285,1025,0.137916666666667,141.364583333333,"yes"
"ASU","MAR122015","LRB-AZ-1201","Crashed 1201_03232015_Pond 3"," Crashed 1201_03232015_SPW","04-13-2015 07:44","P3","1201 Progression",1,31.7395833333285,1025,0.147916666666667,151.614583333333,"yes"
"ASU","MAR122015","LRB-AZ-1201","1201_03122015_CRW","1201_03122015_SPW","03-23-2015 07:44","P4","3x, 0.214",1,10.7395833333285,512.5,0.43,220.375,""
"ASU","MAR122015","LRB-AZ-1201","1201_03122015_CRW","1201_03122015_SPW","04-24-2015 09:59","P4","3x, 0.214",2,42.8333333333285,512.5,0.163888888888889,83.9930555555556,""
"ASU","MAR122015","LRB-AZ-1201","1201_03122015_CRW","1201_03122015_SPW","04-29-2015 08:45","P4","3x, 0.214",3,47.78125,512.5,0.1075,55.09375,""
"ASU","MAR122015","LRB-AZ-1201","1201_03122015_CRW","1201_03122015_SPW","05-01-2015 07:30","P4","3x, 0.214",4,49.7291666666642,1025,0.194444444444444,199.305555555555,""
"ASU","MAR122015","LRB-AZ-1201","Crashed 1201_03232015_Pond 5"," Crashed 1201_03232015_SPW","04-13-2015 07:44","P5","1201 Progression",1,31.7395833333285,1025,0.0337777777777778,34.6222222222222,"yes"
"ASU","MAR122015","LRB-AZ-1201","Crashed 1201_03232015_Pond 6"," Crashed 1201_03232015_SPW","04-13-2015 07:44","P6","1201 Progression",1,31.7395833333285,1025,0.20952380952381,214.761904761905,"yes"
"ASU","MAY052015","KA32","KA32_05052015_NH4_CRW","KA32_05052015_NH4_SPW","05-18-2015 08:00","P1","NH4",1,12.6875,533,0.517777777777778,275.975555555556,""
"ASU","MAY052015","KA32","KA32_05052015_NH4_CRW","KA32_05052015_NH4_SPW","05-20-2015 07:30","P1","NH4",2,14.6666666666642,512.5,0.32,164,""
"ASU","MAY052015","KA32","KA32_05052015_NH4_CRW","KA32_05052015_NH4_SPW","05-22-2015 07:30","P1","NH4",3,16.6666666666642,512.5,0.251333333333333,128.808333333333,""
"ASU","MAY052015","KA32","KA32_05052015_NH4_CRW","KA32_05052015_NH4_SPW","05-27-2015 07:30","P1","NH4",4,21.6666666666642,512.5,0.426666666666667,218.666666666667,""
"ASU","MAY052015","KA32","KA32_05052015_NH4_CRW","KA32_05052015_NH4_SPW","05-29-2015 08:29","P1","NH4",5,23.7083333333285,512.5,0.295555555555556,151.472222222222,""
"ASU","MAY052015","KA32","KA32_05052015_NH4_CRW","KA32_05052015_NH4_SPW","06-01-2015 07:44","P1","NH4",6,26.6770833333285,512.5,0.32,164,""
"ASU","MAY052015","KA32","KA32_05052015_NH4_CRW","KA32_05052015_NH4_SPW","06-03-2015 08:00","P1","NH4",7,28.6875,512.5,0.295555555555556,151.472222222222,""
"ASU","MAY052015","KA32","KA32_05052015_NH4_CRW","KA32_05052015_NH4_SPW","06-05-2015 07:30","P1","NH4",8,30.6666666666642,512.5,0.2325,119.15625,""
"ASU","MAY052015","KA32","KA32_05052015_NH4_CRW","KA32_05052015_NH4_SPW","06-15-2015 07:30","P1","NH4",9,40.6666666666642,1025,0.388888888888889,398.611111111111,""
"ASU","MAY052015","KA32","KA32_05052015_NH4_CRW","KA32_05052015_NH4_SPW","05-18-2015 08:00","P2","NH4",1,12.6875,543.25,0.551111111111111,299.391111111111,""
"ASU","MAY052015","KA32","KA32_05052015_NH4_CRW","KA32_05052015_NH4_SPW","05-20-2015 07:30","P2","NH4",2,14.6666666666642,512.5,0.321111111111111,164.569444444444,""
"ASU","MAY052015","KA32","KA32_05052015_NH4_CRW","KA32_05052015_NH4_SPW","05-22-2015 07:30","P2","NH4",3,16.6666666666642,512.5,0.227619047619048,116.654761904762,""
